"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"cbsa10","FIPS state","county","2010 Tract","ZIP Census Tabulation Area","Urban/Rural","ua","puma12","metdiv10","State Postal Code","cntyname","2010 CBSA Name","2010 Metro Div Name","zipname","PUMA12 Name","UA/Urban Cluster Name","Total Pop, 2010 census","cbsa10 to metdiv10 alloc factor"
"47900","11","11001","0021.02","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",4648,0.001 
"47900","11","11001","0022.01","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",3442,0.001 
"47900","11","11001","0022.02","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",3087,0.001 
"47900","11","11001","0023.01","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",2974,0.001 
"47900","11","11001","0023.02","20010","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",109,0 
"47900","11","11001","0023.02","20017","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",1024,0 
"47900","11","11001","0023.02","20317","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",903,0 
"47900","11","11001","0024.00","20010","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",217,0 
"47900","11","11001","0024.00","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",3401,0.001 
"47900","11","11001","0025.01","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",2554,0 
